paper_id,rank,topic,score,subfield,field,domain
https://openalex.org/W4293567374,1,Historical Economic and Social Studies,0.9975000023841858,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4293567374,2,"Culture, Economy, and Development Studies",0.9958999752998352,Demography,Social Sciences,Social Sciences
https://openalex.org/W4293567374,3,"Historical Studies on Reproduction, Gender, Health, and Societal Changes",0.9682999849319458,History,Arts and Humanities,Social Sciences
https://openalex.org/W4366261678,1,Housing Market and Economics,0.9994000196456909,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4366261678,2,Economic and Environmental Valuation,0.9472000002861023,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4366261678,3,Spatial and Panel Data Analysis,0.9225999712944031,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4287033299,1,Social Capital and Networks,0.2603999972343445,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4287033299,2,Political Conflict and Governance,0.14569999277591705,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4287033299,3,Corruption and Economic Development,0.1306000053882599,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4391146314,1,Housing Market and Economics,0.996399998664856,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4391146314,2,Labor market dynamics and wage inequality,0.9947999715805054,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4391146314,3,"Gender, Labor, and Family Dynamics",0.9937999844551086,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W2972372300,1,"Financial Literacy, Pension, Retirement Analysis",0.9986000061035156,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2972372300,2,Intergenerational Family Dynamics and Caregiving,0.998199999332428,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2972372300,3,"Housing, Finance, and Neoliberalism",0.996999979019165,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386818953,1,Monetary Policy and Economic Impact,0.9868000149726868,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386818953,2,Market Dynamics and Volatility,0.9750999808311462,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386818953,3,Fiscal Policy and Economic Growth,0.9642999768257141,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4394908051,1,Economic Growth and Productivity,0.9975000023841858,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4394908051,2,Regional Development and Policy,0.9922999739646912,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4394908051,3,Innovation Policy and R&D,0.9858999848365784,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409022843,1,Global trade and economics,0.9987999796867371,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409022843,2,Economic Growth and Productivity,0.9925000071525574,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409022843,3,Fiscal Policy and Economic Growth,0.9732999801635742,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4384007688,1,Global trade and economics,0.9991999864578247,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4384007688,2,Employment and Welfare Studies,0.9850000143051147,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4384007688,3,Firm Innovation and Growth,0.9799000024795532,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124145685,1,German Economic Analysis & Policies,0.6445000171661377,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124145685,2,Fiscal Policy and Economic Growth,0.6018000245094299,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124145685,3,Economic Policies and Impacts,0.5982000231742859,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4384935501,1,Global trade and economics,0.9997000098228455,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4384935501,2,Firm Innovation and Growth,0.9879999756813049,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4384935501,3,Monetary Policy and Economic Impact,0.9876000285148621,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3123753161,1,Global Financial Crisis and Policies,0.9976000189781189,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3123753161,2,"Banking stability, regulation, efficiency",0.9914000034332275,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3123753161,3,Fiscal Policies and Political Economy,0.9829999804496765,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3044391142,1,Healthcare Policy and Management,0.9998000264167786,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3044391142,2,Global Health Care Issues,0.9994999766349792,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W3044391142,3,"Health Systems, Economic Evaluations, Quality of Life",0.9937999844551086,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4392121139,1,Early Childhood Education and Development,0.9965000152587891,Education,Social Sciences,Social Sciences
https://openalex.org/W4392121139,2,Child and Adolescent Psychosocial and Emotional Development,0.9954000115394592,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/W4392121139,3,School Choice and Performance,0.9947999715805054,Education,Social Sciences,Social Sciences
https://openalex.org/W4399355583,1,COVID-19 Pandemic Impacts,0.24150000512599945,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399355583,2,Monetary Policy and Economic Impact,0.15139999985694885,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399355583,3,Market Dynamics and Volatility,0.05810000002384186,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387431859,1,Monetary Policy and Economic Impact,0.994700014591217,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387431859,2,Fiscal Policy and Economic Growth,0.989300012588501,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387431859,3,Economics of Agriculture and Food Markets,0.988099992275238,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4405638086,1,"Culture, Economy, and Development Studies",0.9973000288009644,Demography,Social Sciences,Social Sciences
https://openalex.org/W4405638086,2,"Poverty, Education, and Child Welfare",0.9789999723434448,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4405638086,3,"Religion, Society, and Development",0.9587000012397766,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4394761112,1,Experimental Behavioral Economics Studies,0.6642000079154968,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4394761112,2,Decision-Making and Behavioral Economics,0.07289999723434448,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4394761112,3,"Innovation, Sustainability, Human-Machine Systems",0.03460000082850456,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4401894335,1,"Culture, Economy, and Development Studies",0.996399998664856,Demography,Social Sciences,Social Sciences
https://openalex.org/W4401894335,2,Religion and Society Interactions,0.9628999829292297,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4401894335,3,Historical Economic and Social Studies,0.9377999901771545,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2954761944,1,Advanced Causal Inference Techniques,0.9991999864578247,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W2954761944,2,Economic Policies and Impacts,0.9905999898910522,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2954761944,3,School Choice and Performance,0.9904999732971191,Education,Social Sciences,Social Sciences
https://openalex.org/W3172379651,1,Media Influence and Politics,0.9995999932289124,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3172379651,2,ICT Impact and Policies,0.9638000130653381,Media Technology,Engineering,Physical Sciences
https://openalex.org/W3172379651,3,Digital Platforms and Economics,0.9546999931335449,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4408387568,1,Global trade and economics,0.8052999973297119,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4404416950,1,"Financial Literacy, Pension, Retirement Analysis",0.9988999962806702,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4404416950,2,Economic theories and models,0.9775999784469604,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4404416950,3,"Banking stability, regulation, efficiency",0.9753000140190125,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413859318,1,International Development and Aid,0.49309998750686646,Development,Social Sciences,Social Sciences
https://openalex.org/W4413859318,2,Global trade and economics,0.4194999933242798,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3173222016,1,Regional Economics and Spatial Analysis,0.9951000213623047,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3173222016,2,"Urban, Neighborhood, and Segregation Studies",0.9872999787330627,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3173222016,3,"Migration, Ethnicity, and Economy",0.9825000166893005,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4404222685,1,Economic theories and models,0.72079998254776,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3010548622,1,Consumer Market Behavior and Pricing,0.9947999715805054,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3010548622,2,Auction Theory and Applications,0.98580002784729,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3010548622,3,Game Theory and Applications,0.9850999712944031,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4366680526,1,Game Theory and Voting Systems,0.9997000098228455,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3016930069,1,Regional Economics and Spatial Analysis,0.9969000220298767,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3016930069,2,Historical Economic and Social Studies,0.9916999936103821,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3016930069,3,Fiscal Policy and Economic Growth,0.9861000180244446,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386521031,1,"Energy, Environment, and Transportation Policies",0.9986000061035156,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/W4386521031,2,Transport and Economic Policies,0.9961000084877014,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4386521031,3,Fiscal Policy and Economic Growth,0.9943000078201294,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3121313899,1,Financial Markets and Investment Strategies,0.9998999834060669,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3121313899,2,Housing Market and Economics,0.9986000061035156,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3121313899,3,Credit Risk and Financial Regulations,0.9939000010490417,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3164712124,1,Game Theory and Applications,0.9871000051498413,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3164712124,2,Experimental Behavioral Economics Studies,0.9746999740600586,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W3164712124,3,Opinion Dynamics and Social Influence,0.972599983215332,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4386408503,1,"Names, Identity, and Discrimination Research",0.9994999766349792,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4386408503,2,Merger and Competition Analysis,0.9312999844551086,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386408503,3,Labor market dynamics and wage inequality,0.9240000247955322,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3203128295,1,Global trade and economics,0.9990000128746033,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3203128295,2,Monetary Policy and Economic Impact,0.9857000112533569,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3203128295,3,Economic Theory and Policy,0.9836000204086304,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4214580494,1,Auction Theory and Applications,0.9972000122070312,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4214580494,2,Merger and Competition Analysis,0.9965000152587891,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4214580494,3,Consumer Market Behavior and Pricing,0.9955999851226807,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2920888380,1,Urban and Rural Development Challenges,0.9064000248908997,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W3122016575,1,Healthcare Policy and Management,0.9987999796867371,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3122016575,2,Global Health Care Issues,0.9983999729156494,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W3122016575,3,"Retirement, Disability, and Employment",0.9959999918937683,Demography,Social Sciences,Social Sciences
https://openalex.org/W4289835512,1,Healthcare Policy and Management,0.9990000128746033,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289835512,2,Global Health Care Issues,0.9936000108718872,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4289835512,3,"Gender, Labor, and Family Dynamics",0.9908999800682068,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W2400350018,1,Global trade and economics,0.9997000098228455,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2400350018,2,Merger and Competition Analysis,0.9973999857902527,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2400350018,3,Consumer Market Behavior and Pricing,0.9768999814987183,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4295980881,1,Monetary Policy and Economic Impact,0.9979000091552734,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4295980881,2,Fiscal Policies and Political Economy,0.9965999722480774,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4295980881,3,Economic Theory and Policy,0.991599977016449,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124551155,1,Fiscal Policy and Economic Growth,0.9983999729156494,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124551155,2,Fiscal Policies and Political Economy,0.9980999827384949,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124551155,3,Local Government Finance and Decentralization,0.9970999956130981,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4304141593,1,Labor market dynamics and wage inequality,0.9986000061035156,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4304141593,2,"Retirement, Disability, and Employment",0.9966999888420105,Demography,Social Sciences,Social Sciences
https://openalex.org/W4304141593,3,Economic Policies and Impacts,0.9876000285148621,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4388200426,1,Auction Theory and Applications,0.9986000061035156,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4388200426,2,Experimental Behavioral Economics Studies,0.9961000084877014,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4388200426,3,Decision-Making and Behavioral Economics,0.991599977016449,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W2277699102,1,Monetary Policy and Economic Impact,0.9965000152587891,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2277699102,2,Market Dynamics and Volatility,0.9962999820709229,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2277699102,3,Economic Theory and Policy,0.9958999752998352,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289026353,1,Labor market dynamics and wage inequality,0.9995999932289124,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289026353,2,Economic Policies and Impacts,0.9922000169754028,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289026353,3,Fiscal Policy and Economic Growth,0.9833999872207642,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4388961687,1,Labor market dynamics and wage inequality,0.9976999759674072,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4388961687,2,"Housing, Finance, and Neoliberalism",0.992900013923645,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4388961687,3,Housing Market and Economics,0.9915000200271606,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289689543,1,Global Financial Crisis and Policies,0.9995999932289124,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289689543,2,Monetary Policy and Economic Impact,0.9975000023841858,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4289689543,3,Economic theories and models,0.9884999990463257,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403920613,1,Financial Markets and Investment Strategies,0.9973000288009644,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403920613,2,Economic theories and models,0.9944000244140625,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403920613,3,Monetary Policy and Economic Impact,0.9936000108718872,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3122451687,1,Game Theory and Voting Systems,0.9995999932289124,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3122451687,2,Auction Theory and Applications,0.9976000189781189,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3122451687,3,Game Theory and Applications,0.9832000136375427,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W2808533161,1,Advanced Causal Inference Techniques,0.9991000294685364,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W2808533161,2,Advanced Bandit Algorithms Research,0.9991000294685364,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W2808533161,3,Statistical Methods in Clinical Trials,0.9979000091552734,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4283367077,1,Blockchain Technology Applications and Security,0.9984999895095825,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W4283367077,2,Digital Platforms and Economics,0.9947999715805054,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4283367077,3,"FinTech, Crowdfunding, Digital Finance",0.9944000244140625,Management Information Systems,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2921906707,1,"Banking stability, regulation, efficiency",0.9983999729156494,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2921906707,2,Housing Market and Economics,0.9975000023841858,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2921906707,3,Monetary Policy and Economic Impact,0.9959999918937683,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4291992090,1,Economic theories and models,0.9991999864578247,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4291992090,2,Monetary Policy and Economic Impact,0.9980000257492065,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4291992090,3,Financial Markets and Investment Strategies,0.9979000091552734,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4285284344,1,Global Cancer Incidence and Screening,0.9997000098228455,Oncology,Medicine,Health Sciences
https://openalex.org/W4285284344,2,Patient-Provider Communication in Healthcare,0.9876999855041504,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4285284344,3,Colorectal Cancer Screening and Detection,0.9872999787330627,Oncology,Medicine,Health Sciences
https://openalex.org/W4392543832,1,Global trade and economics,0.9998000264167786,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4392543832,2,Monetary Policy and Economic Impact,0.9842000007629395,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4392543832,3,Firm Innovation and Growth,0.9817000031471252,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4382362976,1,Economic Growth and Productivity,0.9950000047683716,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4382362976,2,Global trade and economics,0.9850999712944031,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4382362976,3,Regional Economics and Spatial Analysis,0.9660000205039978,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4404595905,1,"Financial Literacy, Pension, Retirement Analysis",0.5311999917030334,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4391439413,1,Advanced Queuing Theory Analysis,0.9646000266075134,Management Information Systems,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4391439413,2,Network Traffic and Congestion Control,0.9092000126838684,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W4391439413,3,Simulation Techniques and Applications,0.9059000015258789,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3125184366,1,Auction Theory and Applications,0.9922000169754028,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3125184366,2,Healthcare Policy and Management,0.9914000034332275,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3125184366,3,Economic theories and models,0.9782000184059143,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3125651330,1,Complex Network Analysis Techniques,0.9995999932289124,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W3125651330,2,Data Management and Algorithms,0.9850000143051147,Signal Processing,Computer Science,Physical Sciences
https://openalex.org/W3125651330,3,Peer-to-Peer Network Technologies,0.9779000282287598,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W4311877571,1,"Financial Literacy, Pension, Retirement Analysis",0.9991999864578247,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4311877571,2,Housing Market and Economics,0.9972000122070312,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4311877571,3,"Housing, Finance, and Neoliberalism",0.9939000010490417,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321788408,1,Italy: Economic History and Contemporary Issues,0.9983999729156494,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321788408,2,Economic Policies and Impacts,0.9976000189781189,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321788408,3,Labor market dynamics and wage inequality,0.9891999959945679,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4378373437,1,Media Influence and Politics,0.9972000122070312,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4378373437,2,Electoral Systems and Political Participation,0.9958000183105469,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4378373437,3,Experimental Behavioral Economics Studies,0.9929999709129333,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4386054964,1,"Law, Economics, and Judicial Systems",0.9901999831199646,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386054964,2,"Auditing, Earnings Management, Governance",0.9898999929428101,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4386054964,3,Housing Market and Economics,0.9850999712944031,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403215685,1,Game Theory and Applications,0.9921000003814697,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4403215685,2,Experimental Behavioral Economics Studies,0.9861999750137329,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4403215685,3,Economic Policies and Impacts,0.9758999943733215,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2202392936,1,Global Financial Crisis and Policies,0.9994000196456909,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2202392936,2,Fiscal Policies and Political Economy,0.992900013923645,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2202392936,3,State Capitalism and Financial Governance,0.9902999997138977,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3121802073,1,Global trade and economics,0.9987000226974487,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3121802073,2,Market Dynamics and Volatility,0.9929999709129333,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3121802073,3,Natural Resources and Economic Development,0.9901999831199646,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3207369820,1,Experimental Behavioral Economics Studies,0.9998999834060669,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W3207369820,2,Auction Theory and Applications,0.9990000128746033,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3207369820,3,Game Theory and Applications,0.9937000274658203,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4321327327,1,Consumer Market Behavior and Pricing,0.9970999956130981,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4321327327,2,Economic and Environmental Valuation,0.9927999973297119,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321327327,3,"Energy, Environment, and Transportation Policies",0.9814000129699707,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/W4386520866,1,Advanced Causal Inference Techniques,0.9998000264167786,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4386520866,2,Statistical Methods and Inference,0.993399977684021,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4386520866,3,Statistical Methods and Bayesian Inference,0.9925000071525574,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4320933245,1,Labor market dynamics and wage inequality,0.9983999729156494,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4320933245,2,Monetary Policy and Economic Impact,0.9968000054359436,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4320933245,3,Firm Innovation and Growth,0.9926000237464905,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403683875,1,Islamic Finance and Banking Studies,0.777899980545044,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3122498213,1,"Financial Literacy, Pension, Retirement Analysis",0.9936000108718872,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3122498213,2,Housing Market and Economics,0.9923999905586243,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3122498213,3,"Gender, Labor, and Family Dynamics",0.9815000295639038,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W3124040084,1,Decision-Making and Behavioral Economics,0.9939000010490417,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W3124040084,2,Neural and Behavioral Psychology Studies,0.9921000003814697,Cognitive Neuroscience,Neuroscience,Life Sciences
