level1,level2,institution_name,paper_count
Macro,Financial Markets & Stability,University of Warwick,1
Macro,Financial Markets & Stability,University of Waterloo,1
Macro,Financial Markets & Stability,Université Paris 1 Panthéon-Sorbonne,1
Macro,Financial Markets & Stability,Université Paris Dauphine-PSL,1
Macro,Financial Markets & Stability,Université Paris Sciences et Lettres,1
Macro,Financial Markets & Stability,Vanderbilt University,1
Macro,Financial Markets & Stability,Virginia Tech,1
Macro,Financial Markets & Stability,Wharton County Junior College,1
Macro,Financial Markets & Stability,Wilfrid Laurier University,1
Macro,Financial Markets & Stability,École Nationale de la Statistique et de l'Analyse de l'Information,1
Macro,Financial Markets & Stability,École Supérieure de Commerce de Rennes,1
Macro,Fiscal Policy,Center for Economic and Policy Research,8
Macro,Fiscal Policy,"University of California, Berkeley",8
Macro,Fiscal Policy,National Bureau of Economic Research,6
Macro,Fiscal Policy,New York University,5
Macro,Fiscal Policy,University of Pennsylvania,5
Macro,Fiscal Policy,Federal Reserve Bank of Minneapolis,4
Macro,Fiscal Policy,Princeton University,4
Macro,Fiscal Policy,Stanford University,4
Macro,Fiscal Policy,University of Chicago,4
Macro,Fiscal Policy,Yale University,4
Macro,Fiscal Policy,Duke University,3
Macro,Fiscal Policy,University of Minnesota,3
Macro,Fiscal Policy,Arizona State University,2
Macro,Fiscal Policy,Bocconi University,2
Macro,Fiscal Policy,Centre de Recherche en Économie et Statistique,2
Macro,Fiscal Policy,Dana-Farber/Harvard Cancer Center,2
Macro,Fiscal Policy,Federal Reserve Bank of Richmond,2
Macro,Fiscal Policy,Federal Reserve Board of Governors,2
Macro,Fiscal Policy,Institute for Fiscal Studies,2
Macro,Fiscal Policy,Massachusetts Institute of Technology,2
Macro,Fiscal Policy,Paris Jourdan Sciences Economiques,2
Macro,Fiscal Policy,Paris School of Economics,2
Macro,Fiscal Policy,"University of California, Davis",2
Macro,Fiscal Policy,University of Rochester,2
Macro,Fiscal Policy,University of Toronto,2
Macro,Fiscal Policy,University of Wisconsin–Madison,2
Macro,Fiscal Policy,Agricultural & Applied Economics Association,1
Macro,Fiscal Policy,Australian Regenerative Medicine Institute,1
Macro,Fiscal Policy,Banco de Portugal,1
Macro,Fiscal Policy,Bank of England,1
Macro,Fiscal Policy,Bank of Italy,1
Macro,Fiscal Policy,Bank of Mexico,1
Macro,Fiscal Policy,Banque de France,1
Macro,Fiscal Policy,Boston College,1
Macro,Fiscal Policy,Boston University,1
Macro,Fiscal Policy,Brown University,1
Macro,Fiscal Policy,Carnegie Mellon University,1
Macro,Fiscal Policy,Centre National de la Recherche Scientifique,1
Macro,Fiscal Policy,Centre National pour la Recherche Scientifique et Technique (CNRST),1
Macro,Fiscal Policy,Centre d'Etudes Prospectives et d'Informations Internationales,1
Macro,Fiscal Policy,Centre for Economic Policy Research,1
Macro,Fiscal Policy,Centro de Estudios Monetarios y Financieros,1
Macro,Fiscal Policy,Columbia University,1
Macro,Fiscal Policy,Dartmouth College,1
Macro,Fiscal Policy,Dartmouth Hospital,1
Macro,Fiscal Policy,Durham University,1
Macro,Fiscal Policy,Ecogenomics (Japan),1
Macro,Fiscal Policy,Economic Policy Institute,1
Macro,Fiscal Policy,Einaudi Institute for Economics and Finance,1
Macro,Fiscal Policy,Employment Agency,1
Macro,Fiscal Policy,Federal Reserve Bank of Cleveland,1
Macro,Fiscal Policy,Federal Reserve Bank of Philadelphia,1
Macro,Fiscal Policy,Federal Reserve Bank of San Francisco,1
Macro,Fiscal Policy,Federal Reserve Bank of St. Louis,1
Macro,Fiscal Policy,Fudan University,1
Macro,Fiscal Policy,Harvard University,1
Macro,Fiscal Policy,Henan University,1
Macro,Fiscal Policy,IZA - Institute of Labor Economics,1
Macro,Fiscal Policy,Immediate Post Concussion Assessment and Cognitive Testing (United States),1
Macro,Fiscal Policy,Impact,1
Macro,Fiscal Policy,Impact Technology Development (United States),1
Macro,Fiscal Policy,Institut d'Etudes Politiques de Paris,1
Macro,Fiscal Policy,Institute for Employment Studies,1
Macro,Fiscal Policy,London Business School,1
Macro,Fiscal Policy,London School of Economics and Political Science,1
Macro,Fiscal Policy,Michigan State University,1
Macro,Fiscal Policy,Monash University,1
Macro,Fiscal Policy,Newcastle University,1
Macro,Fiscal Policy,Pennsylvania State University,1
Macro,Fiscal Policy,Queen Mary University of London,1
Macro,Fiscal Policy,Sabancı Üniversitesi,1
Macro,Fiscal Policy,The Ohio State University,1
Macro,Fiscal Policy,The University of Sydney,1
Macro,Fiscal Policy,The University of Texas at Austin,1
Macro,Fiscal Policy,United States Department of the Treasury,1
Macro,Fiscal Policy,Universidade Católica Portuguesa,1
Macro,Fiscal Policy,University College London,1
Macro,Fiscal Policy,University of Amsterdam,1
Macro,Fiscal Policy,University of Bristol,1
Macro,Fiscal Policy,University of Calgary,1
Macro,Fiscal Policy,University of California San Diego,1
Macro,Fiscal Policy,University of Copenhagen,1
Macro,Fiscal Policy,University of Illinois Urbana-Champaign,1
Macro,Fiscal Policy,University of Massachusetts Amherst,1
Macro,Fiscal Policy,University of Michigan,1
Macro,Fiscal Policy,University of Newcastle Australia,1
Macro,Fiscal Policy,University of North Carolina at Chapel Hill,1
Macro,Fiscal Policy,University of Notre Dame,1
Macro,Fiscal Policy,University of Oxford,1
Macro,Fiscal Policy,University of Padua,1
Macro,Fiscal Policy,University of Pittsburgh,1
Macro,Fiscal Policy,University of Richmond,1
Macro,Fiscal Policy,University of Southern California,1
Macro,Fiscal Policy,Université de Montréal,1
Macro,Fiscal Policy,Washington University in St. Louis,1
Macro,Fiscal Policy,Western University of Health Sciences,1
Macro,Fiscal Policy,Wharton County Junior College,1
Macro,Fiscal Policy,World Bank,1
Macro,Fiscal Policy,École Polytechnique,1
Macro,Fiscal Policy,École Supérieure de Commerce de Rennes,1
Macro,Fiscal Policy,École Supérieure des Sciences Économiques et Commerciales,1
Macro,Monetary Policy & Central Banking,National Bureau of Economic Research,11
Macro,Monetary Policy & Central Banking,Center for Economic and Policy Research,7
Macro,Monetary Policy & Central Banking,Harvard University,7
Macro,Monetary Policy & Central Banking,University of Chicago,7
Macro,Monetary Policy & Central Banking,Princeton University,6
Macro,Monetary Policy & Central Banking,"University of California, Berkeley",6
Macro,Monetary Policy & Central Banking,Federal Reserve Board of Governors,5
Macro,Monetary Policy & Central Banking,New York University,5
Macro,Monetary Policy & Central Banking,Centre for Economic Policy Research,4
Macro,Monetary Policy & Central Banking,Brandeis University,3
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of Minneapolis,3
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of New York,3
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of Richmond,3
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of San Francisco,3
Macro,Monetary Policy & Central Banking,London School of Economics and Political Science,3
Macro,Monetary Policy & Central Banking,Massachusetts Institute of Technology,3
Macro,Monetary Policy & Central Banking,Stanford University,3
Macro,Monetary Policy & Central Banking,Universitat Pompeu Fabra,3
Macro,Monetary Policy & Central Banking,"University of California, Davis",3
Macro,Monetary Policy & Central Banking,Bank of England,2
Macro,Monetary Policy & Central Banking,Columbia University,2
Macro,Monetary Policy & Central Banking,Economic Policy Institute,2
Macro,Monetary Policy & Central Banking,Einaudi Institute for Economics and Finance,2
Macro,Monetary Policy & Central Banking,European Central Bank,2
Macro,Monetary Policy & Central Banking,Federal Reserve,2
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of Atlanta,2
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of Chicago,2
Macro,Monetary Policy & Central Banking,Hoover Institution,2
Macro,Monetary Policy & Central Banking,Johns Hopkins University,2
Macro,Monetary Policy & Central Banking,Libera Università Internazionale degli Studi Sociali Guido Carli,2
Macro,Monetary Policy & Central Banking,Northwestern University,2
Macro,Monetary Policy & Central Banking,The University of Texas at Austin,2
Macro,Monetary Policy & Central Banking,"University of California, Los Angeles",2
Macro,Monetary Policy & Central Banking,University of Oxford,2
Macro,Monetary Policy & Central Banking,University of Pennsylvania,2
Macro,Monetary Policy & Central Banking,Yale University,2
Macro,Monetary Policy & Central Banking,Auckland University of Technology,1
Macro,Monetary Policy & Central Banking,BI Norwegian Business School,1
Macro,Monetary Policy & Central Banking,Banco Central de Chile,1
Macro,Monetary Policy & Central Banking,Banco Central del Uruguay,1
Macro,Monetary Policy & Central Banking,Bank for International Settlements,1
Macro,Monetary Policy & Central Banking,Bank of Italy,1
Macro,Monetary Policy & Central Banking,Banque de France,1
Macro,Monetary Policy & Central Banking,Barcelona School of Economics,1
Macro,Monetary Policy & Central Banking,Bloomberg (United States),1
Macro,Monetary Policy & Central Banking,Booth University College,1
Macro,Monetary Policy & Central Banking,Boston College,1
Macro,Monetary Policy & Central Banking,Boston University,1
Macro,Monetary Policy & Central Banking,Brown University,1
Macro,Monetary Policy & Central Banking,Centre de Recerca en Economia Internacional,1
Macro,Monetary Policy & Central Banking,Chinese University of Hong Kong,1
Macro,Monetary Policy & Central Banking,Curtin University,1
Macro,Monetary Policy & Central Banking,Dana-Farber/Harvard Cancer Center,1
Macro,Monetary Policy & Central Banking,Danmarks Nationalbank,1
Macro,Monetary Policy & Central Banking,Duke University,1
Macro,Monetary Policy & Central Banking,Federal Reserve Bank of Cleveland,1
Macro,Monetary Policy & Central Banking,Georgetown University,1
Macro,Monetary Policy & Central Banking,Georgia Institute of Technology,1
Macro,Monetary Policy & Central Banking,Imperial College London,1
Macro,Monetary Policy & Central Banking,Institució Catalana de Recerca i Estudis Avançats,1
Macro,Monetary Policy & Central Banking,Institute of Economics,1
Macro,Monetary Policy & Central Banking,"Institute of Economics, Academia Sinica",1
Macro,Monetary Policy & Central Banking,Leibniz Institute for Financial Research SAFE,1
Macro,Monetary Policy & Central Banking,National Bank of Belgium,1
Macro,Monetary Policy & Central Banking,National University of Singapore,1
Macro,Monetary Policy & Central Banking,Peking University,1
Macro,Monetary Policy & Central Banking,Pennsylvania State University,1
Macro,Monetary Policy & Central Banking,Princeton Public Schools,1
Macro,Monetary Policy & Central Banking,Rutgers Sexual and Reproductive Health and Rights,1
Macro,Monetary Policy & Central Banking,Seoul National University,1
Macro,Monetary Policy & Central Banking,Shanghai Jiao Tong University,1
Macro,Monetary Policy & Central Banking,Tel Aviv University,1
Macro,Monetary Policy & Central Banking,The University of Tokyo,1
Macro,Monetary Policy & Central Banking,Universidad ORT Uruguay,1
Macro,Monetary Policy & Central Banking,Universidad Torcuato Di Tella,1
Macro,Monetary Policy & Central Banking,Universidad de Montevideo,1
Macro,Monetary Policy & Central Banking,University of Basel,1
Macro,Monetary Policy & Central Banking,University of California San Diego,1
Macro,Monetary Policy & Central Banking,University of California System,1
Macro,Monetary Policy & Central Banking,"University of California, Irvine",1
Macro,Monetary Policy & Central Banking,"University of California, Santa Cruz",1
Macro,Monetary Policy & Central Banking,University of Cambridge,1
Macro,Monetary Policy & Central Banking,University of Cologne,1
Macro,Monetary Policy & Central Banking,University of Economics Ho Chi Minh City,1
Macro,Monetary Policy & Central Banking,University of Minnesota,1
Macro,Monetary Policy & Central Banking,University of Tübingen,1
Macro,Monetary Policy & Central Banking,University of Wisconsin–Madison,1
Macro,Monetary Policy & Central Banking,Universität Hamburg,1
Macro,Monetary Policy & Central Banking,Université Paris Dauphine-PSL,1
Micro,Auctions & Market Design,Stanford University,8
Micro,Auctions & Market Design,Columbia University,7
Micro,Auctions & Market Design,University of Bonn,7
Micro,Auctions & Market Design,Yale University,7
Micro,Auctions & Market Design,University of Chicago,6
Micro,Auctions & Market Design,Northwestern University,5
Micro,Auctions & Market Design,Duke University,4
Micro,Auctions & Market Design,Pennsylvania State University,4
Micro,Auctions & Market Design,Princeton University,4
Micro,Auctions & Market Design,University of California San Diego,4
Micro,Auctions & Market Design,Brown University,3
Micro,Auctions & Market Design,Harvard University,3
Micro,Auctions & Market Design,Kindai University,3
Micro,Auctions & Market Design,The University of Texas at Austin,3
Micro,Auctions & Market Design,University College London,3
Micro,Auctions & Market Design,"University of California, Berkeley",3
Micro,Auctions & Market Design,University of Pennsylvania,3
Micro,Auctions & Market Design,University of Southern California,3
Micro,Auctions & Market Design,University of Wisconsin–Madison,3
Micro,Auctions & Market Design,Arizona State University,2
Micro,Auctions & Market Design,Boston College,2
Micro,Auctions & Market Design,California Southern University,2
Micro,Auctions & Market Design,Carnegie Mellon University,2
Micro,Auctions & Market Design,Florida State University,2
Micro,Auctions & Market Design,London School of Economics and Political Science,2
Micro,Auctions & Market Design,National Bureau of Economic Research,2
Micro,Auctions & Market Design,National University of Singapore,2
Micro,Auctions & Market Design,New York University,2
Micro,Auctions & Market Design,Rice University,2
Micro,Auctions & Market Design,Singapore Management University,2
Micro,Auctions & Market Design,Stony Brook University,2
Micro,Auctions & Market Design,The University of Melbourne,2
Micro,Auctions & Market Design,University of Hong Kong,2
Micro,Auctions & Market Design,University of Oxford,2
Micro,Auctions & Market Design,University of Surrey,2
Micro,Auctions & Market Design,University of Warwick,2
Micro,Auctions & Market Design,Washington University in St. Louis,2
Micro,Auctions & Market Design,Aalto University,1
Micro,Auctions & Market Design,Bank of Canada,1
Micro,Auctions & Market Design,Baruch College,1
Micro,Auctions & Market Design,Boston University,1
Micro,Auctions & Market Design,California Institute of Technology,1
Micro,Auctions & Market Design,Centre for Economic Policy Research,1
Micro,Auctions & Market Design,Cornell University,1
Micro,Auctions & Market Design,Dana-Farber/Harvard Cancer Center,1
Micro,Auctions & Market Design,Economic Policy Institute,1
Micro,Auctions & Market Design,Entrepreneurial Ecosystems,1
Micro,Auctions & Market Design,Escola Brasileira de Economia e Finanças,1
Micro,Auctions & Market Design,Federal Reserve Bank of Chicago,1
Micro,Auctions & Market Design,Federal Reserve Bank of New York,1
Micro,Auctions & Market Design,Godfrey Okoye University,1
Micro,Auctions & Market Design,Hebrew College,1
Micro,Auctions & Market Design,Hoover Institution,1
Micro,Auctions & Market Design,Indiana University,1
Micro,Auctions & Market Design,Institució Catalana de Recerca i Estudis Avançats,1
Micro,Auctions & Market Design,Institut d'Etudes Politiques de Paris,1
Micro,Auctions & Market Design,Institute for Social and Economic Research,1
Micro,Auctions & Market Design,Kelly Services (United States),1
Micro,Auctions & Market Design,Lancaster University,1
Micro,Auctions & Market Design,Lehigh University,1
Micro,Auctions & Market Design,Nanjing Audit University,1
Micro,Auctions & Market Design,New Economic School,1
Micro,Auctions & Market Design,Norwegian School of Economics,1
Micro,Auctions & Market Design,Paris School of Economics,1
Micro,Auctions & Market Design,Public Policy Institute of California,1
Micro,Auctions & Market Design,Queen Mary University of London,1
Micro,Auctions & Market Design,Queen's University,1
Micro,Auctions & Market Design,Southern States University,1
Micro,Auctions & Market Design,Southern University of Science and Technology,1
Micro,Auctions & Market Design,The University of Tokyo,1
Micro,Auctions & Market Design,Toulouse School of Economics,1
Micro,Auctions & Market Design,UNSW Sydney,1
Micro,Auctions & Market Design,University College Lillebaelt,1
Micro,Auctions & Market Design,University of British Columbia,1
Micro,Auctions & Market Design,"University of California, Santa Barbara",1
Micro,Auctions & Market Design,"University of California, Santa Cruz",1
Micro,Auctions & Market Design,University of Edinburgh,1
Micro,Auctions & Market Design,University of Essex,1
Micro,Auctions & Market Design,University of Georgia,1
Micro,Auctions & Market Design,University of Illinois Urbana-Champaign,1
Micro,Auctions & Market Design,University of International Business and Economics,1
Micro,Auctions & Market Design,University of Iowa,1
Micro,Auctions & Market Design,University of Northwestern,1
Micro,Auctions & Market Design,University of Rochester,1
Micro,Auctions & Market Design,University of Rome Tor Vergata,1
Micro,Auctions & Market Design,University of Toronto,1
Micro,Auctions & Market Design,University of Virginia,1
Micro,Auctions & Market Design,University of Zurich,1
Micro,Auctions & Market Design,Université Paris 1 Panthéon-Sorbonne,1
Micro,Auctions & Market Design,Université Toulouse-I-Capitole,1
Micro,Auctions & Market Design,Vanderbilt University,1
Micro,Auctions & Market Design,Western University,1
Micro,Behavioral & Experimental Economics,Harvard University,8
Micro,Behavioral & Experimental Economics,"University of California, Berkeley",8
Micro,Behavioral & Experimental Economics,University of Chicago,7
Micro,Behavioral & Experimental Economics,New York University,6
Micro,Behavioral & Experimental Economics,Cornell University,5
Micro,Behavioral & Experimental Economics,Bocconi University,4
Micro,Behavioral & Experimental Economics,Columbia University,4
Micro,Behavioral & Experimental Economics,Princeton University,4
Micro,Behavioral & Experimental Economics,University of Michigan,4
Micro,Behavioral & Experimental Economics,University of Pennsylvania,4
Micro,Behavioral & Experimental Economics,Carnegie Mellon University,3
Micro,Behavioral & Experimental Economics,Northwestern University,3
Micro,Behavioral & Experimental Economics,University of California San Diego,3
Micro,Behavioral & Experimental Economics,"University of California, Santa Barbara",3
Micro,Behavioral & Experimental Economics,Australian National University,2
Micro,Behavioral & Experimental Economics,Boston University,2
Micro,Behavioral & Experimental Economics,California Institute of Technology,2
Micro,Behavioral & Experimental Economics,Centre for Economic Policy Research,2
Micro,Behavioral & Experimental Economics,Copenhagen Business School,2
Micro,Behavioral & Experimental Economics,Decision Sciences (United States),2
Micro,Behavioral & Experimental Economics,Goethe University Frankfurt,2
Micro,Behavioral & Experimental Economics,Hebrew University of Jerusalem,2
Micro,Behavioral & Experimental Economics,IZA - Institute of Labor Economics,2
Micro,Behavioral & Experimental Economics,Lancaster University,2
Micro,Behavioral & Experimental Economics,Ludwig-Maximilians-Universität München,2
Micro,Behavioral & Experimental Economics,National University of Singapore,2
Micro,Behavioral & Experimental Economics,Peking University,2
Micro,Behavioral & Experimental Economics,Stanford University,2
Micro,Behavioral & Experimental Economics,Tinbergen Institute,2
Micro,Behavioral & Experimental Economics,Toulouse School of Economics,2
Micro,Behavioral & Experimental Economics,University of Amsterdam,2
Micro,Behavioral & Experimental Economics,University of Bonn,2
Micro,Behavioral & Experimental Economics,"University of California, Santa Cruz",2
Micro,Behavioral & Experimental Economics,University of Hong Kong,2
Micro,Behavioral & Experimental Economics,University of Mannheim,2
Micro,Behavioral & Experimental Economics,University of Minnesota,2
Micro,Behavioral & Experimental Economics,University of Oxford,2
Micro,Behavioral & Experimental Economics,University of Pittsburgh,2
Micro,Behavioral & Experimental Economics,University of Surrey,2
Micro,Behavioral & Experimental Economics,University of Zurich,2
Micro,Behavioral & Experimental Economics,Washington University in St. Louis,2
Micro,Behavioral & Experimental Economics,Yale University,2
Micro,Behavioral & Experimental Economics,Aarhus University,1
Micro,Behavioral & Experimental Economics,Amazon (Germany),1
Micro,Behavioral & Experimental Economics,Arizona State University,1
Micro,Behavioral & Experimental Economics,Augsburg University,1
Micro,Behavioral & Experimental Economics,BREAD (Bureau for Research and Economic Analysis of Development),1
Micro,Behavioral & Experimental Economics,Brigham Young University,1
Micro,Behavioral & Experimental Economics,Brown University,1
Micro,Behavioral & Experimental Economics,Central European University,1
Micro,Behavioral & Experimental Economics,Centre de Recherche en Économie et Statistique,1
Micro,Behavioral & Experimental Economics,Chinese University of Hong Kong,1
Micro,Behavioral & Experimental Economics,Christ University,1
Micro,Behavioral & Experimental Economics,Dana-Farber/Harvard Cancer Center,1
Micro,Behavioral & Experimental Economics,Dartmouth College,1
Micro,Behavioral & Experimental Economics,Decision Research,1
Micro,Behavioral & Experimental Economics,Duke University,1
Micro,Behavioral & Experimental Economics,Durham University,1
Micro,Behavioral & Experimental Economics,Emory University,1
Micro,Behavioral & Experimental Economics,Erasmus University Rotterdam,1
Micro,Behavioral & Experimental Economics,Fulda University of Applied Sciences,1
Micro,Behavioral & Experimental Economics,HSBC Holdings,1
Micro,Behavioral & Experimental Economics,Hitotsubashi University,1
Micro,Behavioral & Experimental Economics,Hong Kong University of Science and Technology,1
Micro,Behavioral & Experimental Economics,Humboldt-Universität zu Berlin,1
Micro,Behavioral & Experimental Economics,Ifo Institute for Economic Research,1
Micro,Behavioral & Experimental Economics,Indiana University,1
Micro,Behavioral & Experimental Economics,Institut Mines-Télécom Business School,1
Micro,Behavioral & Experimental Economics,Institut d'Etudes Politiques de Paris,1
Micro,Behavioral & Experimental Economics,Institute for Advanced Study in Toulouse,1
Micro,Behavioral & Experimental Economics,LMU Klinikum,1
Micro,Behavioral & Experimental Economics,Lahore University of Management Sciences,1
Micro,Behavioral & Experimental Economics,Leibniz Institute for Financial Research SAFE,1
Micro,Behavioral & Experimental Economics,Life Science Zurich,1
Micro,Behavioral & Experimental Economics,Lingnan University,1
Micro,Behavioral & Experimental Economics,London School of Economics and Political Science,1
Micro,Behavioral & Experimental Economics,Loughborough University,1
Micro,Behavioral & Experimental Economics,Madison Group (United States),1
Micro,Behavioral & Experimental Economics,National Bureau of Economic Research,1
Micro,Behavioral & Experimental Economics,National University,1
Micro,Behavioral & Experimental Economics,Pinterest (United States),1
Micro,Behavioral & Experimental Economics,Radford University,1
Micro,Behavioral & Experimental Economics,Renmin University of China,1
Micro,Behavioral & Experimental Economics,Seoul School of Integrated Sciences and Technologies,1
Micro,Behavioral & Experimental Economics,Shanghai University of Finance and Economics,1
Micro,Behavioral & Experimental Economics,Swarthmore College,1
Micro,Behavioral & Experimental Economics,The Ohio State University,1
Micro,Behavioral & Experimental Economics,The University of Osaka,1
Micro,Behavioral & Experimental Economics,The University of Sydney,1
Micro,Behavioral & Experimental Economics,The University of Texas at Dallas,1
Micro,Behavioral & Experimental Economics,Tilburg University,1
Micro,Behavioral & Experimental Economics,University of Alicante,1
Micro,Behavioral & Experimental Economics,University of Cagliari,1
Micro,Behavioral & Experimental Economics,"University of California, Davis",1
Micro,Behavioral & Experimental Economics,"University of California, Los Angeles",1
Micro,Behavioral & Experimental Economics,University of Cambridge,1
Micro,Behavioral & Experimental Economics,University of Dayton,1
Micro,Behavioral & Experimental Economics,University of Delaware,1
Micro,Behavioral & Experimental Economics,University of East Anglia,1
Micro,Behavioral & Experimental Economics,University of Essex,1
Micro,Behavioral & Experimental Economics,University of Exeter,1
Micro,Behavioral & Experimental Economics,University of Leicester,1
Micro,Behavioral & Experimental Economics,University of Nottingham,1
Micro,Behavioral & Experimental Economics,University of Nottingham Ningbo China,1
Micro,Behavioral & Experimental Economics,University of San Diego,1
Micro,Behavioral & Experimental Economics,University of Southern California,1
Micro,Behavioral & Experimental Economics,University of Sussex,1
Micro,Behavioral & Experimental Economics,University of Tennessee at Knoxville,1
Micro,Behavioral & Experimental Economics,University of Toronto,1
Micro,Behavioral & Experimental Economics,University of Trento,1
Micro,Behavioral & Experimental Economics,University of Wisconsin–Madison,1
Micro,Behavioral & Experimental Economics,Universität Innsbruck,1
Micro,Behavioral & Experimental Economics,Université Laval,1
Micro,Behavioral & Experimental Economics,Université Libre de Bruxelles,1
Micro,Behavioral & Experimental Economics,Virginia Tech,1
Micro,Behavioral & Experimental Economics,Wharton County Junior College,1
Micro,Behavioral & Experimental Economics,École Polytechnique,1
Micro,Game Theory & Mechanism Design,Yale University,6
Micro,Game Theory & Mechanism Design,Massachusetts Institute of Technology,5
Micro,Game Theory & Mechanism Design,University of Chicago,5
Micro,Game Theory & Mechanism Design,Columbia University,4
Micro,Game Theory & Mechanism Design,Centre for Economic Policy Research,3
Micro,Game Theory & Mechanism Design,Pennsylvania State University,3
Micro,Game Theory & Mechanism Design,Stanford University,3
Micro,Game Theory & Mechanism Design,University of Bonn,3
Micro,Game Theory & Mechanism Design,"University of California, Berkeley",3
Micro,Game Theory & Mechanism Design,University of Pennsylvania,3
Micro,Game Theory & Mechanism Design,University of Toronto,3
Micro,Game Theory & Mechanism Design,Boston College,2
Micro,Game Theory & Mechanism Design,California Institute of Technology,2
Micro,Game Theory & Mechanism Design,Center for Economic and Policy Research,2
Micro,Game Theory & Mechanism Design,Harvard University,2
Micro,Game Theory & Mechanism Design,Hitotsubashi University,2
Micro,Game Theory & Mechanism Design,Indiana University,2
Micro,Game Theory & Mechanism Design,Institut d'Etudes Politiques de Paris,2
Micro,Game Theory & Mechanism Design,Purdue University West Lafayette,2
Micro,Game Theory & Mechanism Design,Rice University,2
Micro,Game Theory & Mechanism Design,The University of Texas at Austin,2
Micro,Game Theory & Mechanism Design,Toulouse School of Economics,2
Micro,Game Theory & Mechanism Design,University College London,2
Micro,Game Theory & Mechanism Design,University of Oxford,2
Micro,Game Theory & Mechanism Design,WZB Berlin Social Science Center,2
Micro,Game Theory & Mechanism Design,Arizona State University,1
Micro,Game Theory & Mechanism Design,Berlin School of Economics and Law,1
Micro,Game Theory & Mechanism Design,Bocconi University,1
Micro,Game Theory & Mechanism Design,Carnegie Mellon University,1
Micro,Game Theory & Mechanism Design,Centre National de la Recherche Scientifique,1
Micro,Game Theory & Mechanism Design,Centre National pour la Recherche Scientifique et Technique (CNRST),1
Micro,Game Theory & Mechanism Design,Centre d'Économie de la Sorbonne,1
Micro,Game Theory & Mechanism Design,Dartmouth College,1
Micro,Game Theory & Mechanism Design,Duke University,1
Micro,Game Theory & Mechanism Design,Economic Policy Institute,1
Micro,Game Theory & Mechanism Design,Emory University,1
Micro,Game Theory & Mechanism Design,Freie Universität Berlin,1
Micro,Game Theory & Mechanism Design,HEC Paris,1
Micro,Game Theory & Mechanism Design,Hebrew University of Jerusalem,1
Micro,Game Theory & Mechanism Design,Higher Institute of Engineering,1
Micro,Game Theory & Mechanism Design,Hong Kong University of Science and Technology,1
Micro,Game Theory & Mechanism Design,Indian Institute of Management Calcutta,1
Micro,Game Theory & Mechanism Design,Instituto Tecnológico Autónomo de México,1
Micro,Game Theory & Mechanism Design,Japan University of Economics,1
Micro,Game Theory & Mechanism Design,King's College - North Carolina,1
Micro,Game Theory & Mechanism Design,King's College London,1
Micro,Game Theory & Mechanism Design,King's College School,1
Micro,Game Theory & Mechanism Design,London School of Economics and Political Science,1
Micro,Game Theory & Mechanism Design,Ludwig-Maximilians-Universität München,1
Micro,Game Theory & Mechanism Design,Max Planck Institute for Behavioral Economics,1
Micro,Game Theory & Mechanism Design,Michigan State University,1
Micro,Game Theory & Mechanism Design,Nagoya University,1
Micro,Game Theory & Mechanism Design,National Research University Higher School of Economics,1
Micro,Game Theory & Mechanism Design,National University of Singapore,1
Micro,Game Theory & Mechanism Design,New York University,1
Micro,Game Theory & Mechanism Design,North Carolina State University,1
Micro,Game Theory & Mechanism Design,Northwestern University,1
Micro,Game Theory & Mechanism Design,Norwegian School of Economics,1
Micro,Game Theory & Mechanism Design,Paris School of Economics,1
Micro,Game Theory & Mechanism Design,Princeton University,1
Micro,Game Theory & Mechanism Design,Queen Mary University of London,1
Micro,Game Theory & Mechanism Design,Simon Fraser University,1
Micro,Game Theory & Mechanism Design,Southern Methodist University,1
Micro,Game Theory & Mechanism Design,Swiss Finance Institute,1
Micro,Game Theory & Mechanism Design,Technische Universität Berlin,1
Micro,Game Theory & Mechanism Design,The University of Queensland,1
Micro,Game Theory & Mechanism Design,The University of Tokyo,1
Micro,Game Theory & Mechanism Design,Toronto Western Hospital,1
Micro,Game Theory & Mechanism Design,UCLA Health,1
Micro,Game Theory & Mechanism Design,University of Arizona,1
Micro,Game Theory & Mechanism Design,University of Bristol,1
Micro,Game Theory & Mechanism Design,University of California San Diego,1
Micro,Game Theory & Mechanism Design,"University of California, Los Angeles",1
Micro,Game Theory & Mechanism Design,University of Edinburgh,1
Micro,Game Theory & Mechanism Design,University of Essex,1
Micro,Game Theory & Mechanism Design,University of Haifa,1
Micro,Game Theory & Mechanism Design,University of Hong Kong,1
Micro,Game Theory & Mechanism Design,University of Iowa,1
Micro,Game Theory & Mechanism Design,University of Lausanne,1
Micro,Game Theory & Mechanism Design,University of Miami,1
Micro,Game Theory & Mechanism Design,University of Michigan,1
Micro,Game Theory & Mechanism Design,University of North Carolina at Chapel Hill,1
Micro,Game Theory & Mechanism Design,University of Rochester,1
Micro,Game Theory & Mechanism Design,University of Southern Denmark,1
Micro,Game Theory & Mechanism Design,University of Virginia,1
Micro,Game Theory & Mechanism Design,University of Wisconsin–Madison,1
